time,logger,level,database,message,exception
2013-05-22 22:23:27.5470,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 68, for: ReducingExecuter, will wait for additional work",
2013-05-22 22:23:27.5470,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Indexing 1 documents for index: Raven/DocumentsByEntityName. (VenueDocuments/a3d2d69c-bf39-4e8a-9aa2-e5f4c8fd555e),
2013-05-22 22:23:27.5470,Raven.Database.Indexing.Index.Indexing,Debug,,"Indexing on VenueDocuments/a3d2d69c-bf39-4e8a-9aa2-e5f4c8fd555e result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: venuedocuments/a3d2d69c-bf39-4e8a-9aa2-e5f4c8fd555e
	Tag I-: VenueDocuments
	LastModified I-: 2013-05-22T21:23:27.4381474Z
",
2013-05-22 22:23:27.5600,Raven.Database.Indexing.Index.Querying,Debug,Paramore_Integration_Tests,Issuing query on index Raven/DocumentsByEntityName for: Tag:VenueDocuments,
2013-05-22 22:23:27.5600,Raven.Database.Server.HttpServer,Debug,,Request # 108: GET     -     2 ms - Paramore_Integration_Tests - 200 - /indexes/dynamic/VenueDocuments?query=&pageSize=128&cutOffEtag=00000001-0000-0200-0000-000000000014,
2013-05-22 22:23:27.5600,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:VenueDocuments
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 0 total.
",
2013-05-22 22:23:27.6060,Raven.Database.Indexing.Index.Indexing,Debug,,Indexed 1 documents for Raven/DocumentsByEntityName,
2013-05-22 22:23:27.6060,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After indexing 1 documents, the new last etag for is: 00000001-0000-0200-0000-000000000014 for Raven/DocumentsByEntityName",
2013-05-22 22:23:27.6060,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,Incremented work counter to 69 because: WORK BY IndexingExecuter,
2013-05-22 22:23:27.6130,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 69, for: IndexingExecuter, will wait for additional work",
2013-05-22 22:23:27.6130,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 69, for: ReducingExecuter, will wait for additional work",
2013-05-22 22:23:27.6650,Raven.Database.Indexing.Index.Querying,Debug,Paramore_Integration_Tests,Issuing query on index Raven/DocumentsByEntityName for: Tag:VenueDocuments,
2013-05-22 22:23:27.6650,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,Document with key 'venuedocuments/a3d2d69c-bf39-4e8a-9aa2-e5f4c8fd555e' was found,
2013-05-22 22:23:27.6650,Raven.Database.Server.HttpServer,Debug,,Request # 109: GET     -     5 ms - Paramore_Integration_Tests - 200 - /indexes/dynamic/VenueDocuments?query=&pageSize=128&cutOffEtag=00000001-0000-0200-0000-000000000014,
2013-05-22 22:23:27.6650,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:VenueDocuments
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 1 total.
",
2013-05-22 22:23:27.6780,Raven.Database.DocumentDatabase,Debug,Paramore_Integration_Tests,Delete a document with key: VenueDocuments/a3d2d69c-bf39-4e8a-9aa2-e5f4c8fd555e and etag ,
2013-05-22 22:23:27.6780,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,Document with key 'VenueDocuments/a3d2d69c-bf39-4e8a-9aa2-e5f4c8fd555e' was deleted,
2013-05-22 22:23:27.6780,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,Incremented work counter to 70 because: DEL VenueDocuments/a3d2d69c-bf39-4e8a-9aa2-e5f4c8fd555e,
2013-05-22 22:23:27.6780,Raven.Database.DocumentDatabase,Debug,Paramore_Integration_Tests,Successfully executed 1 commands in 00:00:00.0042677,
2013-05-22 22:23:27.6780,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Paramore_Integration_Tests,"Executing Index: Raven/DocumentsByEntityName, Keys: VenueDocuments/a3d2d69c-bf39-4e8a-9aa2-e5f4c8fd555e",
2013-05-22 22:23:27.6780,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,Document with key 'VenueDocuments/a3d2d69c-bf39-4e8a-9aa2-e5f4c8fd555e' was not found,
2013-05-22 22:23:27.6780,Raven.Database.Indexing.Index.Indexing,Debug,Paramore_Integration_Tests,Deleting (VenueDocuments/a3d2d69c-bf39-4e8a-9aa2-e5f4c8fd555e) from Raven/DocumentsByEntityName,
2013-05-22 22:23:27.6780,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 70, for: ReducingExecuter, will wait for additional work",
2013-05-22 22:23:27.6780,Raven.Database.Server.HttpServer,Debug,,Request # 110: POST    -     5 ms - Paramore_Integration_Tests - 200 - /bulk_docs,
2013-05-22 22:23:27.7649,Raven.Database.Server.HttpServer,Debug,,"	DELETE VenueDocuments/a3d2d69c-bf39-4e8a-9aa2-e5f4c8fd555e
",
2013-05-22 22:23:28.1557,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,Incremented work counter to 71 because: WORK BY IndexingExecuter,
2013-05-22 22:23:28.1557,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 71, for: IndexingExecuter, will wait for additional work",
2013-05-22 22:23:28.1557,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 71, for: ReducingExecuter, will wait for additional work",
2013-05-22 22:31:34.5698,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Databases/Paramore_Integration_Tests' was found,
2013-05-22 22:31:34.5889,Raven.Database.Server.HttpServer,Debug,,Request # 111: GET     -    23 ms - <system>   - 200 - /docs/Raven/Databases/Paramore_Integration_Tests,
2013-05-22 22:31:34.6249,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,Document with key 'Raven/Replication/Destinations' was not found,
2013-05-22 22:31:34.6349,Raven.Database.Server.HttpServer,Debug,,Request # 112: GET     -     9 ms - Paramore_Integration_Tests - 404 - /docs/Raven/Replication/Destinations,
2013-05-22 22:31:35.2389,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,"Inserted a new document with key 'VenueDocuments/cca97481-8f54-4dfd-bfb0-625528f2a023', update: False, ",
2013-05-22 22:31:35.2389,Raven.Database.DocumentDatabase,Debug,Paramore_Integration_Tests,Put document VenueDocuments/cca97481-8f54-4dfd-bfb0-625528f2a023 with etag 00000001-0000-0200-0000-000000000015,
2013-05-22 22:31:35.2389,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,Incremented work counter to 72 because: PUT VenueDocuments/cca97481-8f54-4dfd-bfb0-625528f2a023,
2013-05-22 22:31:35.2389,Raven.Database.DocumentDatabase,Debug,Paramore_Integration_Tests,Successfully executed 1 commands in 00:00:00.0014425,
2013-05-22 22:31:35.2419,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Paramore_Integration_Tests,Found a total of 1 documents that requires indexing since etag: 00000001-0000-0200-0000-000000000014: (VenueDocuments/cca97481-8f54-4dfd-bfb0-625528f2a023),
2013-05-22 22:31:35.2419,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Paramore_Integration_Tests,"After read triggers executed, 1 documents remained",
2013-05-22 22:31:35.2419,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Paramore_Integration_Tests,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000001-0000-0200-0000-000000000014: (VenueDocuments/cca97481-8f54-4dfd-bfb0-625528f2a023)",
2013-05-22 22:31:35.2419,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 72, for: ReducingExecuter, will wait for additional work",
2013-05-22 22:31:35.2419,Raven.Database.Server.HttpServer,Debug,,Request # 113: POST    -     4 ms - Paramore_Integration_Tests - 200 - /bulk_docs,
2013-05-22 22:31:35.2879,Raven.Database.Server.HttpServer,Debug,,"	PUT VenueDocuments/cca97481-8f54-4dfd-bfb0-625528f2a023
",
2013-05-22 22:31:35.2879,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Indexing 1 documents for index: Raven/DocumentsByEntityName. (VenueDocuments/cca97481-8f54-4dfd-bfb0-625528f2a023),
2013-05-22 22:31:35.2879,Raven.Database.Indexing.Index.Indexing,Debug,,"Indexing on VenueDocuments/cca97481-8f54-4dfd-bfb0-625528f2a023 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: venuedocuments/cca97481-8f54-4dfd-bfb0-625528f2a023
	Tag I-: VenueDocuments
	LastModified I-: 2013-05-22T21:31:35.2389663Z
",
2013-05-22 22:31:35.2879,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,Document with key 'VenueDocuments/cca97481-8f54-4dfd-bfb0-625528f2a023' was found,
2013-05-22 22:31:35.2879,Raven.Database.Server.HttpServer,Debug,,Request # 114: GET     -     0 ms - Paramore_Integration_Tests - 200 - /docs/VenueDocuments/cca97481-8f54-4dfd-bfb0-625528f2a023,
2013-05-22 22:31:35.4059,Raven.Database.DocumentDatabase,Debug,Paramore_Integration_Tests,Delete a document with key: VenueDocuments/cca97481-8f54-4dfd-bfb0-625528f2a023 and etag ,
2013-05-22 22:31:35.4059,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,Document with key 'VenueDocuments/cca97481-8f54-4dfd-bfb0-625528f2a023' was deleted,
2013-05-22 22:31:35.4059,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,Incremented work counter to 73 because: DEL VenueDocuments/cca97481-8f54-4dfd-bfb0-625528f2a023,
2013-05-22 22:31:35.4059,Raven.Database.DocumentDatabase,Debug,Paramore_Integration_Tests,Successfully executed 1 commands in 00:00:00.0029741,
2013-05-22 22:31:35.4059,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 73, for: ReducingExecuter, will wait for additional work",
2013-05-22 22:31:35.4059,Raven.Database.Server.HttpServer,Debug,,Request # 115: POST    -     3 ms - Paramore_Integration_Tests - 200 - /bulk_docs,
2013-05-22 22:31:35.4199,Raven.Database.Server.HttpServer,Debug,,"	DELETE VenueDocuments/cca97481-8f54-4dfd-bfb0-625528f2a023
",
2013-05-22 22:31:35.4329,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,"Inserted a new document with key 'SpeakerDocuments/b45a368f-cb3f-42b6-bf57-f5cc26672c6b', update: False, ",
2013-05-22 22:31:35.4329,Raven.Database.DocumentDatabase,Debug,Paramore_Integration_Tests,Put document SpeakerDocuments/b45a368f-cb3f-42b6-bf57-f5cc26672c6b with etag 00000001-0000-0200-0000-000000000016,
2013-05-22 22:31:35.4329,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,Incremented work counter to 74 because: PUT SpeakerDocuments/b45a368f-cb3f-42b6-bf57-f5cc26672c6b,
2013-05-22 22:31:35.4329,Raven.Database.DocumentDatabase,Debug,Paramore_Integration_Tests,Successfully executed 1 commands in 00:00:00.0027886,
2013-05-22 22:31:35.4329,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 74, for: ReducingExecuter, will wait for additional work",
2013-05-22 22:31:35.4329,Raven.Database.Server.HttpServer,Debug,,Request # 116: POST    -     3 ms - Paramore_Integration_Tests - 200 - /bulk_docs,
2013-05-22 22:31:35.4869,Raven.Database.Server.HttpServer,Debug,,"	PUT SpeakerDocuments/b45a368f-cb3f-42b6-bf57-f5cc26672c6b
",
2013-05-22 22:31:35.4929,Raven.Database.Indexing.Index.Querying,Debug,Paramore_Integration_Tests,Issuing query on index Raven/DocumentsByEntityName for: Tag:SpeakerDocuments,
2013-05-22 22:31:35.4929,Raven.Database.Server.HttpServer,Debug,,Request # 117: GET     -     2 ms - Paramore_Integration_Tests - 200 - /indexes/dynamic/SpeakerDocuments?query=&pageSize=128&cutOffEtag=00000001-0000-0200-0000-000000000016,
2013-05-22 22:31:35.5069,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:SpeakerDocuments
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 0 total.
",
2013-05-22 22:31:35.5569,Raven.Database.Indexing.Index.Indexing,Debug,,Indexed 1 documents for Raven/DocumentsByEntityName,
2013-05-22 22:31:35.5569,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After indexing 1 documents, the new last etag for is: 00000001-0000-0200-0000-000000000015 for Raven/DocumentsByEntityName",
2013-05-22 22:31:35.5569,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Paramore_Integration_Tests,"Executing Index: Raven/DocumentsByEntityName, Keys: VenueDocuments/cca97481-8f54-4dfd-bfb0-625528f2a023",
2013-05-22 22:31:35.5569,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,Document with key 'VenueDocuments/cca97481-8f54-4dfd-bfb0-625528f2a023' was not found,
2013-05-22 22:31:35.5569,Raven.Database.Indexing.Index.Indexing,Debug,Paramore_Integration_Tests,Deleting (VenueDocuments/cca97481-8f54-4dfd-bfb0-625528f2a023) from Raven/DocumentsByEntityName,
2013-05-22 22:31:35.5820,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,Incremented work counter to 75 because: WORK BY IndexingExecuter,
2013-05-22 22:31:35.5820,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Paramore_Integration_Tests,Found a total of 1 documents that requires indexing since etag: 00000001-0000-0200-0000-000000000015: (SpeakerDocuments/b45a368f-cb3f-42b6-bf57-f5cc26672c6b),
2013-05-22 22:31:35.5820,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Paramore_Integration_Tests,"After read triggers executed, 1 documents remained",
2013-05-22 22:31:35.5820,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Paramore_Integration_Tests,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000001-0000-0200-0000-000000000015: (SpeakerDocuments/b45a368f-cb3f-42b6-bf57-f5cc26672c6b)",
2013-05-22 22:31:35.5820,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 75, for: ReducingExecuter, will wait for additional work",
2013-05-22 22:31:35.5820,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Indexing 1 documents for index: Raven/DocumentsByEntityName. (SpeakerDocuments/b45a368f-cb3f-42b6-bf57-f5cc26672c6b),
2013-05-22 22:31:35.5820,Raven.Database.Indexing.Index.Indexing,Debug,,"Indexing on SpeakerDocuments/b45a368f-cb3f-42b6-bf57-f5cc26672c6b result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: speakerdocuments/b45a368f-cb3f-42b6-bf57-f5cc26672c6b
	Tag I-: SpeakerDocuments
	LastModified I-: 2013-05-22T21:31:35.4329857Z
",
2013-05-22 22:31:35.6210,Raven.Database.Indexing.Index.Querying,Debug,Paramore_Integration_Tests,Issuing query on index Raven/DocumentsByEntityName for: Tag:SpeakerDocuments,
2013-05-22 22:31:35.6210,Raven.Database.Server.HttpServer,Debug,,Request # 118: GET     -     6 ms - Paramore_Integration_Tests - 200 - /indexes/dynamic/SpeakerDocuments?query=&pageSize=128&cutOffEtag=00000001-0000-0200-0000-000000000016,
2013-05-22 22:31:35.6210,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:SpeakerDocuments
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 0 total.
",
2013-05-22 22:31:35.6420,Raven.Database.Indexing.Index.Indexing,Debug,,Indexed 1 documents for Raven/DocumentsByEntityName,
2013-05-22 22:31:35.6420,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After indexing 1 documents, the new last etag for is: 00000001-0000-0200-0000-000000000016 for Raven/DocumentsByEntityName",
2013-05-22 22:31:35.6470,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,Incremented work counter to 76 because: WORK BY IndexingExecuter,
2013-05-22 22:31:35.6470,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 76, for: IndexingExecuter, will wait for additional work",
2013-05-22 22:31:35.6470,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 76, for: ReducingExecuter, will wait for additional work",
2013-05-22 22:31:35.7260,Raven.Database.Indexing.Index.Querying,Debug,Paramore_Integration_Tests,Issuing query on index Raven/DocumentsByEntityName for: Tag:SpeakerDocuments,
2013-05-22 22:31:35.7260,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,Document with key 'speakerdocuments/b45a368f-cb3f-42b6-bf57-f5cc26672c6b' was found,
2013-05-22 22:31:35.7480,Raven.Database.Server.HttpServer,Debug,,Request # 119: GET     -    23 ms - Paramore_Integration_Tests - 200 - /indexes/dynamic/SpeakerDocuments?query=&pageSize=128&cutOffEtag=00000001-0000-0200-0000-000000000016,
2013-05-22 22:31:35.7480,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:SpeakerDocuments
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 1 total.
",
2013-05-22 22:31:35.7560,Raven.Database.DocumentDatabase,Debug,Paramore_Integration_Tests,Delete a document with key: SpeakerDocuments/b45a368f-cb3f-42b6-bf57-f5cc26672c6b and etag ,
2013-05-22 22:31:35.7560,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,Document with key 'SpeakerDocuments/b45a368f-cb3f-42b6-bf57-f5cc26672c6b' was deleted,
2013-05-22 22:31:35.7560,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,Incremented work counter to 77 because: DEL SpeakerDocuments/b45a368f-cb3f-42b6-bf57-f5cc26672c6b,
2013-05-22 22:31:35.7560,Raven.Database.DocumentDatabase,Debug,Paramore_Integration_Tests,Successfully executed 1 commands in 00:00:00.0068255,
2013-05-22 22:31:35.7560,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Paramore_Integration_Tests,"Executing Index: Raven/DocumentsByEntityName, Keys: SpeakerDocuments/b45a368f-cb3f-42b6-bf57-f5cc26672c6b",
2013-05-22 22:31:35.7560,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,Document with key 'SpeakerDocuments/b45a368f-cb3f-42b6-bf57-f5cc26672c6b' was not found,
2013-05-22 22:31:35.7560,Raven.Database.Indexing.Index.Indexing,Debug,Paramore_Integration_Tests,Deleting (SpeakerDocuments/b45a368f-cb3f-42b6-bf57-f5cc26672c6b) from Raven/DocumentsByEntityName,
2013-05-22 22:31:35.7560,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 77, for: ReducingExecuter, will wait for additional work",
2013-05-22 22:31:35.7560,Raven.Database.Server.HttpServer,Debug,,Request # 120: POST    -     7 ms - Paramore_Integration_Tests - 200 - /bulk_docs,
2013-05-22 22:31:35.7770,Raven.Database.Server.HttpServer,Debug,,"	DELETE SpeakerDocuments/b45a368f-cb3f-42b6-bf57-f5cc26672c6b
",
2013-05-22 22:31:36.0470,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,Incremented work counter to 78 because: WORK BY IndexingExecuter,
2013-05-22 22:31:36.0470,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 78, for: IndexingExecuter, will wait for additional work",
2013-05-22 22:31:36.0470,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 78, for: ReducingExecuter, will wait for additional work",
2013-05-22 22:31:36.2520,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,"Inserted a new document with key 'SpeakerDocuments/3a982e7a-fc84-4540-ab5c-5b7b6b32ecb4', update: False, ",
2013-05-22 22:31:36.2520,Raven.Database.DocumentDatabase,Debug,Paramore_Integration_Tests,Put document SpeakerDocuments/3a982e7a-fc84-4540-ab5c-5b7b6b32ecb4 with etag 00000001-0000-0200-0000-000000000017,
2013-05-22 22:31:36.2570,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,Incremented work counter to 79 because: PUT SpeakerDocuments/3a982e7a-fc84-4540-ab5c-5b7b6b32ecb4,
2013-05-22 22:31:36.2570,Raven.Database.DocumentDatabase,Debug,Paramore_Integration_Tests,Successfully executed 1 commands in 00:00:00.0045934,
2013-05-22 22:31:36.2570,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Paramore_Integration_Tests,Found a total of 1 documents that requires indexing since etag: 00000001-0000-0200-0000-000000000016: (SpeakerDocuments/3a982e7a-fc84-4540-ab5c-5b7b6b32ecb4),
2013-05-22 22:31:36.2570,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Paramore_Integration_Tests,"After read triggers executed, 1 documents remained",
2013-05-22 22:31:36.2570,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Paramore_Integration_Tests,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000001-0000-0200-0000-000000000016: (SpeakerDocuments/3a982e7a-fc84-4540-ab5c-5b7b6b32ecb4)",
2013-05-22 22:31:36.2570,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 79, for: ReducingExecuter, will wait for additional work",
2013-05-22 22:31:36.2570,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Indexing 1 documents for index: Raven/DocumentsByEntityName. (SpeakerDocuments/3a982e7a-fc84-4540-ab5c-5b7b6b32ecb4),
2013-05-22 22:31:36.2570,Raven.Database.Indexing.Index.Indexing,Debug,,"Indexing on SpeakerDocuments/3a982e7a-fc84-4540-ab5c-5b7b6b32ecb4 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: speakerdocuments/3a982e7a-fc84-4540-ab5c-5b7b6b32ecb4
	Tag I-: SpeakerDocuments
	LastModified I-: 2013-05-22T21:31:36.2520676Z
",
2013-05-22 22:31:36.2570,Raven.Database.Server.HttpServer,Debug,,Request # 121: POST    -     5 ms - Paramore_Integration_Tests - 200 - /bulk_docs,
2013-05-22 22:31:36.2860,Raven.Database.Server.HttpServer,Debug,,"	PUT SpeakerDocuments/3a982e7a-fc84-4540-ab5c-5b7b6b32ecb4
",
2013-05-22 22:31:36.2970,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,Document with key 'SpeakerDocuments/3a982e7a-fc84-4540-ab5c-5b7b6b32ecb4' was found,
2013-05-22 22:31:36.2970,Raven.Database.Server.HttpServer,Debug,,Request # 122: GET     -     6 ms - Paramore_Integration_Tests - 200 - /docs/SpeakerDocuments/3a982e7a-fc84-4540-ab5c-5b7b6b32ecb4,
2013-05-22 22:31:36.3310,Raven.Database.DocumentDatabase,Debug,Paramore_Integration_Tests,Delete a document with key: SpeakerDocuments/3a982e7a-fc84-4540-ab5c-5b7b6b32ecb4 and etag ,
2013-05-22 22:31:36.3310,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,Document with key 'SpeakerDocuments/3a982e7a-fc84-4540-ab5c-5b7b6b32ecb4' was deleted,
2013-05-22 22:31:36.3340,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,Incremented work counter to 80 because: DEL SpeakerDocuments/3a982e7a-fc84-4540-ab5c-5b7b6b32ecb4,
2013-05-22 22:31:36.3340,Raven.Database.DocumentDatabase,Debug,Paramore_Integration_Tests,Successfully executed 1 commands in 00:00:00.0024792,
2013-05-22 22:31:36.3340,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 80, for: ReducingExecuter, will wait for additional work",
2013-05-22 22:31:36.3340,Raven.Database.Server.HttpServer,Debug,,Request # 123: POST    -     3 ms - Paramore_Integration_Tests - 200 - /bulk_docs,
2013-05-22 22:31:36.3580,Raven.Database.Server.HttpServer,Debug,,"	DELETE SpeakerDocuments/3a982e7a-fc84-4540-ab5c-5b7b6b32ecb4
",
2013-05-22 22:31:36.3650,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,"Inserted a new document with key 'VenueDocuments/0827e51a-fc16-4cb5-9dfd-65b7dc7bcdd4', update: False, ",
2013-05-22 22:31:36.3650,Raven.Database.DocumentDatabase,Debug,Paramore_Integration_Tests,Put document VenueDocuments/0827e51a-fc16-4cb5-9dfd-65b7dc7bcdd4 with etag 00000001-0000-0200-0000-000000000018,
2013-05-22 22:31:36.3650,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,Incremented work counter to 81 because: PUT VenueDocuments/0827e51a-fc16-4cb5-9dfd-65b7dc7bcdd4,
2013-05-22 22:31:36.3650,Raven.Database.DocumentDatabase,Debug,Paramore_Integration_Tests,Successfully executed 1 commands in 00:00:00.0016909,
2013-05-22 22:31:36.3650,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 81, for: ReducingExecuter, will wait for additional work",
2013-05-22 22:31:36.3650,Raven.Database.Server.HttpServer,Debug,,Request # 124: POST    -     2 ms - Paramore_Integration_Tests - 200 - /bulk_docs,
2013-05-22 22:31:36.3650,Raven.Database.Server.HttpServer,Debug,,"	PUT VenueDocuments/0827e51a-fc16-4cb5-9dfd-65b7dc7bcdd4
",
2013-05-22 22:31:36.3970,Raven.Database.Indexing.Index.Querying,Debug,Paramore_Integration_Tests,Issuing query on index Raven/DocumentsByEntityName for: Tag:VenueDocuments,
2013-05-22 22:31:36.3970,Raven.Database.Server.HttpServer,Debug,,Request # 125: GET     -     2 ms - Paramore_Integration_Tests - 200 - /indexes/dynamic/VenueDocuments?query=&pageSize=128&cutOffEtag=00000001-0000-0200-0000-000000000018,
2013-05-22 22:31:36.3970,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:VenueDocuments
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 0 total.
",
2013-05-22 22:31:36.4470,Raven.Database.Indexing.Index.Indexing,Debug,,Indexed 1 documents for Raven/DocumentsByEntityName,
2013-05-22 22:31:36.4470,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After indexing 1 documents, the new last etag for is: 00000001-0000-0200-0000-000000000017 for Raven/DocumentsByEntityName",
2013-05-22 22:31:36.4470,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Paramore_Integration_Tests,"Executing Index: Raven/DocumentsByEntityName, Keys: SpeakerDocuments/3a982e7a-fc84-4540-ab5c-5b7b6b32ecb4",
2013-05-22 22:31:36.4470,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,Document with key 'SpeakerDocuments/3a982e7a-fc84-4540-ab5c-5b7b6b32ecb4' was not found,
2013-05-22 22:31:36.4470,Raven.Database.Indexing.Index.Indexing,Debug,Paramore_Integration_Tests,Deleting (SpeakerDocuments/3a982e7a-fc84-4540-ab5c-5b7b6b32ecb4) from Raven/DocumentsByEntityName,
2013-05-22 22:31:36.4640,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,Incremented work counter to 82 because: WORK BY IndexingExecuter,
